ERROR: 2019-12-02 13:24:03,591 float division by zero
INFO: 2019-12-02 18:39:04,979 127.0.0.1 - - [02/Dec/2019 18:39:04] "GET /add-new-batch?beer_type=Pilsner&gyle_number=234&quantity=234&tank_preference=None HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:05,023 127.0.0.1 - - [02/Dec/2019 18:39:05] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:13,852 127.0.0.1 - - [02/Dec/2019 18:39:13] "GET /next-phase?gyle_number=23 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:13,893 127.0.0.1 - - [02/Dec/2019 18:39:13] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:14,100 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET /next-phase?gyle_number=23 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:14,142 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:14,425 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET /next-phase?gyle_number=23 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:14,465 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:14,633 Albert has started a new phase
INFO: 2019-12-02 18:39:14,635 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET /next-phase?gyle_number=23 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:14,681 127.0.0.1 - - [02/Dec/2019 18:39:14] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:15,686 127.0.0.1 - - [02/Dec/2019 18:39:15] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:15,727 127.0.0.1 - - [02/Dec/2019 18:39:15] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:16,038 127.0.0.1 - - [02/Dec/2019 18:39:16] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:16,079 127.0.0.1 - - [02/Dec/2019 18:39:16] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:17,995 127.0.0.1 - - [02/Dec/2019 18:39:17] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:18,034 127.0.0.1 - - [02/Dec/2019 18:39:18] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:18,525 Brigadier has started a new phase
INFO: 2019-12-02 18:39:18,531 Camilla has started a new phase
